draw,null_minp,argmin_method
11418,0.481,lsc_composite
11419,0.481,lsc_composite
11420,0.1492,raw_var_cusum
11421,1.0,lsc_composite
11422,0.2774,lsc_kalman_cusum
11423,0.2774,lsc_kalman_cusum
11424,0.2774,lsc_kalman_cusum
11425,0.14915,lsc_tail_cusum
11426,0.481,lsc_composite
11427,0.2774,lsc_kalman_cusum
11428,0.5535,lsc_tail_cusum
11429,0.2774,lsc_kalman_cusum
11430,1.0,lsc_composite
11431,0.5535,lsc_tail_cusum
11432,0.14915,lsc_tail_cusum
11433,0.10165,lsc_composite
11434,0.2774,lsc_kalman_cusum
11435,0.14915,lsc_tail_cusum
11436,0.2774,lsc_kalman_cusum
11437,0.0198,lsc_tail_cusum
11438,0.2774,lsc_kalman_cusum
11439,1.0,lsc_composite
11440,0.5535,lsc_tail_cusum
11441,0.5535,lsc_tail_cusum
11442,1.0,lsc_composite
11443,1.0,lsc_composite
11444,0.0183,raw_var_cusum
11445,0.2774,lsc_kalman_cusum
11446,0.481,lsc_composite
11447,0.1521,raw_cusum
11448,0.481,lsc_composite
11449,0.1521,raw_cusum
11450,0.2774,lsc_kalman_cusum
11451,0.481,lsc_composite
11452,0.5619,raw_var_cusum
11453,0.0183,raw_var_cusum
11454,0.2774,lsc_kalman_cusum
11455,0.5535,lsc_tail_cusum
11456,0.481,lsc_composite
11457,0.1521,raw_cusum
11458,0.10165,lsc_composite
11459,0.2774,lsc_kalman_cusum
11460,0.481,lsc_composite
11461,0.14915,lsc_tail_cusum
11462,0.10165,lsc_composite
11463,0.2774,lsc_kalman_cusum
11464,0.1492,raw_var_cusum
11465,0.14915,lsc_tail_cusum
11466,0.2774,lsc_kalman_cusum
11467,0.14915,lsc_tail_cusum
11468,0.1492,raw_var_cusum
11469,0.5535,lsc_tail_cusum
11470,0.1521,raw_cusum
11471,0.1521,raw_cusum
11472,0.481,lsc_composite
11473,0.481,lsc_composite
11474,0.481,lsc_composite
11475,0.481,lsc_composite
11476,0.1492,raw_var_cusum
11477,0.5535,lsc_tail_cusum
11478,0.10165,lsc_composite
11479,0.14915,lsc_tail_cusum
11480,0.2774,lsc_kalman_cusum
11481,0.5535,lsc_tail_cusum
11482,0.10165,lsc_composite
11483,0.2774,lsc_kalman_cusum
11484,0.5535,lsc_tail_cusum
11485,0.5619,raw_var_cusum
11486,1.0,lsc_composite
11487,0.5619,raw_var_cusum
11488,0.10165,lsc_composite
11489,0.2774,lsc_kalman_cusum
11490,0.5535,lsc_tail_cusum
11491,0.0198,lsc_tail_cusum
11492,1.0,lsc_composite
11493,0.1492,raw_var_cusum
11494,0.5535,lsc_tail_cusum
11495,0.481,lsc_composite
11496,1.0,lsc_composite
11497,0.2774,lsc_kalman_cusum
11498,0.481,lsc_composite
11499,0.14915,lsc_tail_cusum
11500,0.1492,raw_var_cusum
11501,0.481,lsc_composite
11502,0.481,lsc_composite
11503,0.481,lsc_composite
11504,0.5535,lsc_tail_cusum
11505,0.481,lsc_composite
11506,0.481,lsc_composite
11507,0.1521,raw_cusum
11508,0.5535,lsc_tail_cusum
11509,0.1521,raw_cusum
11510,0.481,lsc_composite
11511,0.14915,lsc_tail_cusum
11512,0.481,lsc_composite
11513,0.481,lsc_composite
11514,0.481,lsc_composite
11515,0.2774,lsc_kalman_cusum
11516,0.1521,raw_cusum
11517,0.481,lsc_composite
11518,0.1492,raw_var_cusum
11519,0.14915,lsc_tail_cusum
11520,0.00925,lsc_composite
11521,0.5619,raw_var_cusum
11522,0.14915,lsc_tail_cusum
11523,0.14915,lsc_tail_cusum
11524,0.481,lsc_composite
11525,0.481,lsc_composite
11526,0.5535,lsc_tail_cusum
11527,0.5535,lsc_tail_cusum
11528,0.2774,lsc_kalman_cusum
11529,0.5535,lsc_tail_cusum
11530,0.10165,lsc_composite
11531,0.481,lsc_composite
11532,0.5535,lsc_tail_cusum
11533,0.481,lsc_composite
11534,0.481,lsc_composite
11535,1.0,lsc_composite
11536,0.02015,lsc_kalman_cusum
11537,1.0,lsc_composite
11538,1.0,lsc_composite
11539,0.2774,lsc_kalman_cusum
11540,0.2774,lsc_kalman_cusum
11541,0.5535,lsc_tail_cusum
11542,1.0,lsc_composite
11543,0.14915,lsc_tail_cusum
11544,1.0,lsc_composite
11545,0.5619,raw_var_cusum
11546,1.0,lsc_composite
11547,0.1521,raw_cusum
11548,0.1492,raw_var_cusum
11549,1.0,lsc_composite
11550,0.481,lsc_composite
11551,1.0,lsc_composite
11552,0.481,lsc_composite
11553,0.10165,lsc_composite
11554,0.1521,raw_cusum
11555,0.10165,lsc_composite
11556,0.5619,raw_var_cusum
11557,0.1521,raw_cusum
11558,0.0183,raw_var_cusum
11559,0.5619,raw_var_cusum
11560,0.0198,lsc_tail_cusum
11561,0.5535,lsc_tail_cusum
11562,0.481,lsc_composite
11563,0.14915,lsc_tail_cusum
11564,0.1492,raw_var_cusum
11565,0.5535,lsc_tail_cusum
11566,0.481,lsc_composite
11567,0.2774,lsc_kalman_cusum
11568,0.2774,lsc_kalman_cusum
11569,0.5619,raw_var_cusum
11570,0.1521,raw_cusum
11571,0.5619,raw_var_cusum
11572,0.1492,raw_var_cusum
11573,1.0,lsc_composite
11574,0.10165,lsc_composite
11575,0.481,lsc_composite
11576,0.1521,raw_cusum
11577,0.5535,lsc_tail_cusum
11578,0.1521,raw_cusum
11579,0.1521,raw_cusum
11580,0.5535,lsc_tail_cusum
11581,0.5535,lsc_tail_cusum
11582,0.5619,raw_var_cusum
11583,0.2774,lsc_kalman_cusum
11584,0.10165,lsc_composite
11585,0.2774,lsc_kalman_cusum
11586,0.5535,lsc_tail_cusum
11587,1.0,lsc_composite
11588,0.1492,raw_var_cusum
11589,0.481,lsc_composite
11590,0.5619,raw_var_cusum
11591,0.481,lsc_composite
11592,0.5535,lsc_tail_cusum
11593,0.14915,lsc_tail_cusum
11594,0.5619,raw_var_cusum
11595,0.1492,raw_var_cusum
11596,0.5535,lsc_tail_cusum
11597,0.10165,lsc_composite
11598,0.1492,raw_var_cusum
11599,0.2774,lsc_kalman_cusum
11600,0.5535,lsc_tail_cusum
11601,0.5619,raw_var_cusum
11602,0.481,lsc_composite
11603,0.1492,raw_var_cusum
11604,0.10165,lsc_composite
11605,0.5535,lsc_tail_cusum
11606,0.5535,lsc_tail_cusum
11607,0.2774,lsc_kalman_cusum
11608,0.02015,lsc_kalman_cusum
11609,0.2774,lsc_kalman_cusum
11610,0.5619,raw_var_cusum
11611,0.481,lsc_composite
11612,0.14915,lsc_tail_cusum
11613,0.14915,lsc_tail_cusum
11614,0.2774,lsc_kalman_cusum
11615,0.481,lsc_composite
11616,0.481,lsc_composite
11617,0.14915,lsc_tail_cusum
11618,0.5619,raw_var_cusum
11619,0.481,lsc_composite
11620,0.5535,lsc_tail_cusum
11621,0.14915,lsc_tail_cusum
11622,0.0198,lsc_tail_cusum
11623,0.481,lsc_composite
11624,0.1492,raw_var_cusum
11625,0.1492,raw_var_cusum
11626,0.10165,lsc_composite
11627,0.2774,lsc_kalman_cusum
11628,0.481,lsc_composite
11629,0.1492,raw_var_cusum
11630,0.2774,lsc_kalman_cusum
11631,1.0,lsc_composite
11632,0.2774,lsc_kalman_cusum
11633,0.5535,lsc_tail_cusum
11634,0.1521,raw_cusum
11635,0.1492,raw_var_cusum
11636,0.2774,lsc_kalman_cusum
11637,1.0,lsc_composite
11638,0.2774,lsc_kalman_cusum
11639,0.2774,lsc_kalman_cusum
11640,0.481,lsc_composite
11641,0.5619,raw_var_cusum
11642,1.0,lsc_composite
11643,1.0,lsc_composite
11644,0.5535,lsc_tail_cusum
11645,0.1521,raw_cusum
11646,0.1521,raw_cusum
11647,0.5535,lsc_tail_cusum
11648,0.1492,raw_var_cusum
11649,0.481,lsc_composite
11650,0.481,lsc_composite
11651,0.481,lsc_composite
11652,0.481,lsc_composite
11653,0.14915,lsc_tail_cusum
11654,0.481,lsc_composite
11655,0.481,lsc_composite
11656,0.1521,raw_cusum
11657,0.2774,lsc_kalman_cusum
11658,0.481,lsc_composite
11659,1.0,lsc_composite
11660,0.5535,lsc_tail_cusum
11661,0.1521,raw_cusum
11662,0.0198,lsc_tail_cusum
11663,0.1492,raw_var_cusum
11664,0.5535,lsc_tail_cusum
11665,0.14915,lsc_tail_cusum
11666,0.2774,lsc_kalman_cusum
11667,0.10165,lsc_composite
11668,0.5619,raw_var_cusum
11669,0.1521,raw_cusum
11670,0.0183,raw_var_cusum
11671,0.2774,lsc_kalman_cusum
11672,0.1492,raw_var_cusum
11673,0.10165,lsc_composite
11674,0.481,lsc_composite
11675,0.14915,lsc_tail_cusum
11676,0.2774,lsc_kalman_cusum
11677,0.0183,raw_var_cusum
11678,0.14915,lsc_tail_cusum
11679,0.2774,lsc_kalman_cusum
11680,0.481,lsc_composite
11681,0.481,lsc_composite
11682,0.1492,raw_var_cusum
11683,0.0012,raw_var_cusum
11684,0.1492,raw_var_cusum
11685,0.5535,lsc_tail_cusum
11686,0.5619,raw_var_cusum
11687,0.5619,raw_var_cusum
11688,0.0183,raw_var_cusum
11689,0.5535,lsc_tail_cusum
11690,0.5619,raw_var_cusum
11691,0.0198,lsc_tail_cusum
11692,0.0183,raw_var_cusum
11693,0.1521,raw_cusum
11694,0.2774,lsc_kalman_cusum
11695,0.0183,raw_var_cusum
11696,0.5535,lsc_tail_cusum
11697,0.10165,lsc_composite
11698,0.5619,raw_var_cusum
11699,0.2774,lsc_kalman_cusum
11700,0.10165,lsc_composite
11701,0.14915,lsc_tail_cusum
11702,0.14915,lsc_tail_cusum
11703,0.2774,lsc_kalman_cusum
11704,1.0,lsc_composite
11705,0.14915,lsc_tail_cusum
11706,1.0,lsc_composite
11707,0.5535,lsc_tail_cusum
11708,0.14915,lsc_tail_cusum
11709,0.14915,lsc_tail_cusum
11710,0.1492,raw_var_cusum
11711,0.1492,raw_var_cusum
11712,0.00925,lsc_composite
11713,0.0183,raw_var_cusum
11714,0.1492,raw_var_cusum
11715,1.0,lsc_composite
11716,0.0198,lsc_tail_cusum
11717,0.481,lsc_composite
11718,0.5535,lsc_tail_cusum
11719,0.10165,lsc_composite
11720,0.5535,lsc_tail_cusum
11721,0.14915,lsc_tail_cusum
11722,0.481,lsc_composite
11723,0.481,lsc_composite
11724,0.1492,raw_var_cusum
11725,0.14915,lsc_tail_cusum
11726,0.14915,lsc_tail_cusum
11727,0.1492,raw_var_cusum
11728,0.481,lsc_composite
11729,0.00925,lsc_composite
11730,0.2774,lsc_kalman_cusum
11731,0.481,lsc_composite
11732,0.2774,lsc_kalman_cusum
11733,0.2774,lsc_kalman_cusum
11734,0.2774,lsc_kalman_cusum
11735,0.5619,raw_var_cusum
11736,0.1521,raw_cusum
11737,0.2774,lsc_kalman_cusum
11738,0.1492,raw_var_cusum
11739,0.481,lsc_composite
11740,0.2774,lsc_kalman_cusum
11741,0.2774,lsc_kalman_cusum
11742,0.0198,lsc_tail_cusum
11743,0.481,lsc_composite
11744,1.0,lsc_composite
11745,0.2774,lsc_kalman_cusum
11746,0.10165,lsc_composite
11747,0.1492,raw_var_cusum
11748,1.0,lsc_composite
11749,0.5535,lsc_tail_cusum
11750,0.10165,lsc_composite
11751,0.02015,lsc_kalman_cusum
11752,0.1492,raw_var_cusum
11753,0.2774,lsc_kalman_cusum
11754,0.10165,lsc_composite
11755,0.481,lsc_composite
11756,0.14915,lsc_tail_cusum
11757,0.481,lsc_composite
11758,0.5535,lsc_tail_cusum
11759,0.5535,lsc_tail_cusum
11760,0.481,lsc_composite
11761,0.10165,lsc_composite
11762,0.10165,lsc_composite
11763,0.5619,raw_var_cusum
11764,0.2774,lsc_kalman_cusum
11765,0.10165,lsc_composite
11766,0.1521,raw_cusum
11767,0.5619,raw_var_cusum
11768,0.14915,lsc_tail_cusum
11769,0.5619,raw_var_cusum
11770,0.10165,lsc_composite
11771,1.0,lsc_composite
11772,0.14915,lsc_tail_cusum
11773,1.0,lsc_composite
11774,0.5535,lsc_tail_cusum
11775,0.481,lsc_composite
11776,0.481,lsc_composite
11777,0.481,lsc_composite
11778,0.5619,raw_var_cusum
11779,0.10165,lsc_composite
11780,0.5535,lsc_tail_cusum
11781,0.2774,lsc_kalman_cusum
11782,0.5535,lsc_tail_cusum
11783,0.481,lsc_composite
11784,0.481,lsc_composite
11785,0.14915,lsc_tail_cusum
11786,0.2774,lsc_kalman_cusum
11787,0.481,lsc_composite
11788,0.481,lsc_composite
11789,0.1521,raw_cusum
11790,0.5619,raw_var_cusum
11791,0.10165,lsc_composite
11792,0.5619,raw_var_cusum
11793,0.2774,lsc_kalman_cusum
11794,0.10165,lsc_composite
11795,0.0183,raw_var_cusum
11796,0.2774,lsc_kalman_cusum
11797,0.1521,raw_cusum
11798,0.481,lsc_composite
11799,0.1521,raw_cusum
11800,0.1492,raw_var_cusum
11801,0.1492,raw_var_cusum
11802,0.1521,raw_cusum
11803,0.02015,lsc_kalman_cusum
11804,0.0183,raw_var_cusum
11805,0.5619,raw_var_cusum
11806,0.481,lsc_composite
11807,0.5619,raw_var_cusum
11808,0.2774,lsc_kalman_cusum
11809,0.1521,raw_cusum
11810,0.5535,lsc_tail_cusum
11811,0.2774,lsc_kalman_cusum
11812,0.10165,lsc_composite
11813,1.0,lsc_composite
11814,0.10165,lsc_composite
11815,0.1521,raw_cusum
11816,0.02015,lsc_kalman_cusum
11817,0.1521,raw_cusum
11818,0.5619,raw_var_cusum
11819,0.10165,lsc_composite
11820,0.10165,lsc_composite
11821,0.2774,lsc_kalman_cusum
11822,0.5535,lsc_tail_cusum
11823,0.2774,lsc_kalman_cusum
11824,0.481,lsc_composite
11825,0.1492,raw_var_cusum
11826,0.481,lsc_composite
11827,0.14915,lsc_tail_cusum
11828,0.5619,raw_var_cusum
11829,0.1492,raw_var_cusum
11830,0.5535,lsc_tail_cusum
11831,0.1492,raw_var_cusum
11832,0.10165,lsc_composite
11833,0.14915,lsc_tail_cusum
11834,0.10165,lsc_composite
11835,0.2774,lsc_kalman_cusum
11836,0.5535,lsc_tail_cusum
11837,0.1492,raw_var_cusum
11838,0.2774,lsc_kalman_cusum
11839,0.481,lsc_composite
11840,0.14915,lsc_tail_cusum
11841,0.0183,raw_var_cusum
11842,0.14915,lsc_tail_cusum
11843,0.14915,lsc_tail_cusum
11844,0.10165,lsc_composite
11845,0.481,lsc_composite
11846,0.2774,lsc_kalman_cusum
11847,0.2774,lsc_kalman_cusum
11848,1.0,lsc_composite
11849,0.5535,lsc_tail_cusum
11850,0.481,lsc_composite
11851,0.1492,raw_var_cusum
11852,0.14915,lsc_tail_cusum
11853,0.5535,lsc_tail_cusum
11854,0.481,lsc_composite
11855,0.481,lsc_composite
11856,0.2774,lsc_kalman_cusum
11857,0.2774,lsc_kalman_cusum
11858,0.14915,lsc_tail_cusum
11859,0.5535,lsc_tail_cusum
11860,0.10165,lsc_composite
11861,0.1492,raw_var_cusum
11862,0.1521,raw_cusum
11863,0.2774,lsc_kalman_cusum
11864,0.481,lsc_composite
11865,0.10165,lsc_composite
11866,0.2774,lsc_kalman_cusum
11867,0.5535,lsc_tail_cusum
11868,0.5535,lsc_tail_cusum
11869,0.14915,lsc_tail_cusum
11870,0.5619,raw_var_cusum
11871,0.10165,lsc_composite
11872,0.2774,lsc_kalman_cusum
11873,0.5619,raw_var_cusum
11874,0.14915,lsc_tail_cusum
11875,0.14915,lsc_tail_cusum
11876,0.2774,lsc_kalman_cusum
11877,0.2774,lsc_kalman_cusum
11878,0.5535,lsc_tail_cusum
11879,0.5619,raw_var_cusum
11880,0.481,lsc_composite
11881,0.1521,raw_cusum
11882,0.2774,lsc_kalman_cusum
11883,0.481,lsc_composite
11884,0.14915,lsc_tail_cusum
11885,0.10165,lsc_composite
11886,0.1492,raw_var_cusum
11887,0.481,lsc_composite
11888,0.481,lsc_composite
11889,0.1521,raw_cusum
11890,0.481,lsc_composite
11891,0.14915,lsc_tail_cusum
11892,0.2774,lsc_kalman_cusum
11893,0.481,lsc_composite
11894,0.1521,raw_cusum
11895,0.481,lsc_composite
11896,0.481,lsc_composite
11897,0.10165,lsc_composite
11898,0.5619,raw_var_cusum
11899,0.481,lsc_composite
11900,0.5535,lsc_tail_cusum
11901,0.1521,raw_cusum
11902,0.1492,raw_var_cusum
11903,0.1492,raw_var_cusum
11904,0.14915,lsc_tail_cusum
11905,0.5535,lsc_tail_cusum
11906,1.0,lsc_composite
11907,0.481,lsc_composite
11908,0.1521,raw_cusum
11909,0.5535,lsc_tail_cusum
11910,0.1521,raw_cusum
11911,0.14915,lsc_tail_cusum
11912,0.1492,raw_var_cusum
11913,0.5619,raw_var_cusum
11914,0.481,lsc_composite
11915,0.1521,raw_cusum
11916,0.481,lsc_composite
11917,0.10165,lsc_composite
11918,0.10165,lsc_composite
11919,1.0,lsc_composite
11920,0.2774,lsc_kalman_cusum
11921,0.10165,lsc_composite
11922,0.10165,lsc_composite
11923,0.1521,raw_cusum
11924,0.14915,lsc_tail_cusum
11925,0.5619,raw_var_cusum
11926,0.0198,lsc_tail_cusum
11927,1.0,lsc_composite
11928,0.1492,raw_var_cusum
11929,1.0,lsc_composite
11930,0.2774,lsc_kalman_cusum
11931,0.2774,lsc_kalman_cusum
11932,0.2774,lsc_kalman_cusum
11933,0.481,lsc_composite
11934,1.0,lsc_composite
11935,0.5535,lsc_tail_cusum
11936,0.0183,raw_var_cusum
11937,0.14915,lsc_tail_cusum
11938,0.1521,raw_cusum
11939,1.0,lsc_composite
11940,0.481,lsc_composite
11941,0.14915,lsc_tail_cusum
11942,0.0198,lsc_tail_cusum
11943,0.5535,lsc_tail_cusum
11944,0.481,lsc_composite
11945,0.481,lsc_composite
11946,0.10165,lsc_composite
11947,0.0183,raw_var_cusum
11948,0.5619,raw_var_cusum
11949,0.1492,raw_var_cusum
11950,0.5535,lsc_tail_cusum
11951,0.10165,lsc_composite
11952,0.5535,lsc_tail_cusum
11953,0.14915,lsc_tail_cusum
11954,0.1492,raw_var_cusum
11955,0.10165,lsc_composite
11956,0.1492,raw_var_cusum
11957,0.2774,lsc_kalman_cusum
11958,0.481,lsc_composite
11959,1.0,lsc_composite
11960,0.1521,raw_cusum
11961,0.14915,lsc_tail_cusum
11962,0.2774,lsc_kalman_cusum
11963,0.1492,raw_var_cusum
11964,0.481,lsc_composite
11965,0.481,lsc_composite
11966,0.481,lsc_composite
11967,1.0,lsc_composite
11968,1.0,lsc_composite
11969,0.0183,raw_var_cusum
11970,0.0183,raw_var_cusum
11971,1.0,lsc_composite
11972,0.2774,lsc_kalman_cusum
11973,0.5535,lsc_tail_cusum
11974,0.481,lsc_composite
11975,0.481,lsc_composite
11976,0.2774,lsc_kalman_cusum
11977,0.5535,lsc_tail_cusum
11978,0.2774,lsc_kalman_cusum
11979,0.2774,lsc_kalman_cusum
11980,0.0183,raw_var_cusum
11981,0.2774,lsc_kalman_cusum
11982,0.5619,raw_var_cusum
11983,0.1521,raw_cusum
11984,0.5535,lsc_tail_cusum
11985,0.2774,lsc_kalman_cusum
11986,0.1521,raw_cusum
11987,0.481,lsc_composite
11988,1.0,lsc_composite
11989,0.5619,raw_var_cusum
11990,0.1492,raw_var_cusum
11991,0.481,lsc_composite
11992,0.1492,raw_var_cusum
11993,0.481,lsc_composite
11994,0.2774,lsc_kalman_cusum
11995,0.5535,lsc_tail_cusum
11996,0.10165,lsc_composite
11997,0.1521,raw_cusum
11998,0.5535,lsc_tail_cusum
11999,0.1521,raw_cusum
12000,0.1521,raw_cusum
12001,0.1521,raw_cusum
12002,0.481,lsc_composite
12003,0.481,lsc_composite
12004,0.14915,lsc_tail_cusum
12005,0.10165,lsc_composite
12006,0.5535,lsc_tail_cusum
12007,0.2774,lsc_kalman_cusum
12008,0.1492,raw_var_cusum
12009,0.2774,lsc_kalman_cusum
12010,0.1492,raw_var_cusum
12011,1.0,lsc_composite
12012,0.481,lsc_composite
12013,0.2774,lsc_kalman_cusum
12014,0.481,lsc_composite
12015,0.2774,lsc_kalman_cusum
12016,0.1521,raw_cusum
12017,0.1492,raw_var_cusum
12018,1.0,lsc_composite
12019,0.14915,lsc_tail_cusum
12020,0.10165,lsc_composite
12021,0.2774,lsc_kalman_cusum
12022,0.1521,raw_cusum
12023,0.481,lsc_composite
12024,0.481,lsc_composite
12025,1.0,lsc_composite
12026,0.14915,lsc_tail_cusum
12027,0.2774,lsc_kalman_cusum
12028,0.2774,lsc_kalman_cusum
12029,0.2774,lsc_kalman_cusum
12030,0.481,lsc_composite
12031,1.0,lsc_composite
12032,0.481,lsc_composite
12033,1.0,lsc_composite
12034,0.481,lsc_composite
12035,0.0198,lsc_tail_cusum
12036,0.14915,lsc_tail_cusum
12037,0.481,lsc_composite
12038,0.1521,raw_cusum
12039,0.2774,lsc_kalman_cusum
12040,0.14915,lsc_tail_cusum
12041,0.5535,lsc_tail_cusum
12042,1.0,lsc_composite
12043,0.481,lsc_composite
12044,0.481,lsc_composite
12045,0.2774,lsc_kalman_cusum
12046,0.10165,lsc_composite
12047,0.10165,lsc_composite
12048,0.1492,raw_var_cusum
12049,0.481,lsc_composite
12050,0.1492,raw_var_cusum
12051,0.2774,lsc_kalman_cusum
12052,0.481,lsc_composite
12053,0.0198,lsc_tail_cusum
12054,0.481,lsc_composite
12055,0.481,lsc_composite
12056,0.5535,lsc_tail_cusum
12057,0.1521,raw_cusum
12058,0.14915,lsc_tail_cusum
12059,0.2774,lsc_kalman_cusum
12060,0.1521,raw_cusum
12061,0.14915,lsc_tail_cusum
12062,0.1492,raw_var_cusum
12063,0.1521,raw_cusum
12064,0.481,lsc_composite
12065,0.14915,lsc_tail_cusum
12066,0.10165,lsc_composite
12067,1.0,lsc_composite
12068,1.0,lsc_composite
12069,0.02015,lsc_kalman_cusum
12070,0.5535,lsc_tail_cusum
12071,0.10165,lsc_composite
12072,0.2774,lsc_kalman_cusum
12073,0.1492,raw_var_cusum
12074,0.10165,lsc_composite
12075,0.14915,lsc_tail_cusum
12076,0.2774,lsc_kalman_cusum
12077,0.481,lsc_composite
12078,0.481,lsc_composite
12079,0.14915,lsc_tail_cusum
12080,0.0198,lsc_tail_cusum
12081,0.10165,lsc_composite
12082,0.14915,lsc_tail_cusum
12083,0.5619,raw_var_cusum
12084,1.0,lsc_composite
12085,1.0,lsc_composite
12086,0.10165,lsc_composite
12087,0.1492,raw_var_cusum
12088,0.14915,lsc_tail_cusum
12089,0.5535,lsc_tail_cusum
12090,0.1492,raw_var_cusum
12091,0.0183,raw_var_cusum
12092,0.481,lsc_composite
12093,0.14915,lsc_tail_cusum
12094,0.481,lsc_composite
12095,0.10165,lsc_composite
12096,0.14915,lsc_tail_cusum
12097,0.1492,raw_var_cusum
12098,0.5619,raw_var_cusum
12099,0.481,lsc_composite
12100,0.02015,lsc_kalman_cusum
12101,0.1492,raw_var_cusum
12102,0.481,lsc_composite
12103,0.481,lsc_composite
12104,0.14915,lsc_tail_cusum
12105,0.0198,lsc_tail_cusum
12106,0.2774,lsc_kalman_cusum
12107,0.2774,lsc_kalman_cusum
12108,0.481,lsc_composite
12109,0.14915,lsc_tail_cusum
12110,0.481,lsc_composite
12111,0.481,lsc_composite
12112,0.10165,lsc_composite
12113,1.0,lsc_composite
12114,0.1492,raw_var_cusum
12115,0.2774,lsc_kalman_cusum
12116,1.0,lsc_composite
12117,0.1492,raw_var_cusum
12118,0.5535,lsc_tail_cusum
12119,0.5535,lsc_tail_cusum
12120,0.2774,lsc_kalman_cusum
12121,0.5619,raw_var_cusum
12122,0.14915,lsc_tail_cusum
12123,0.481,lsc_composite
12124,0.5619,raw_var_cusum
12125,0.481,lsc_composite
12126,1.0,lsc_composite
12127,0.1521,raw_cusum
12128,0.5619,raw_var_cusum
12129,0.1492,raw_var_cusum
12130,0.00925,lsc_composite
12131,0.5535,lsc_tail_cusum
12132,0.5535,lsc_tail_cusum
12133,0.5535,lsc_tail_cusum
12134,0.14915,lsc_tail_cusum
12135,0.0183,raw_var_cusum
12136,0.5535,lsc_tail_cusum
12137,0.481,lsc_composite
12138,0.1492,raw_var_cusum
12139,0.2774,lsc_kalman_cusum
12140,0.2774,lsc_kalman_cusum
12141,0.10165,lsc_composite
12142,0.14915,lsc_tail_cusum
12143,0.14915,lsc_tail_cusum
12144,0.481,lsc_composite
12145,1.0,lsc_composite
12146,0.2774,lsc_kalman_cusum
12147,0.1521,raw_cusum
12148,0.5619,raw_var_cusum
12149,0.2774,lsc_kalman_cusum
12150,0.2774,lsc_kalman_cusum
12151,0.10165,lsc_composite
12152,0.481,lsc_composite
12153,0.0183,raw_var_cusum
12154,0.1492,raw_var_cusum
12155,0.2774,lsc_kalman_cusum
12156,0.1521,raw_cusum
12157,0.481,lsc_composite
12158,0.2774,lsc_kalman_cusum
12159,0.1521,raw_cusum
12160,0.5619,raw_var_cusum
12161,0.481,lsc_composite
12162,0.481,lsc_composite
12163,0.481,lsc_composite
12164,0.2774,lsc_kalman_cusum
12165,0.10165,lsc_composite
12166,0.2774,lsc_kalman_cusum
12167,0.14915,lsc_tail_cusum
12168,0.2774,lsc_kalman_cusum
12169,0.10165,lsc_composite
12170,1.0,lsc_composite
12171,0.10165,lsc_composite
12172,0.1492,raw_var_cusum
12173,0.5535,lsc_tail_cusum
12174,0.481,lsc_composite
12175,0.5535,lsc_tail_cusum
12176,0.481,lsc_composite
12177,0.10165,lsc_composite
12178,0.0183,raw_var_cusum
12179,0.1492,raw_var_cusum
12180,0.481,lsc_composite
12181,0.10165,lsc_composite
12182,0.10165,lsc_composite
12183,0.1492,raw_var_cusum
12184,0.1521,raw_cusum
12185,0.1521,raw_cusum
12186,1.0,lsc_composite
12187,0.1492,raw_var_cusum
12188,0.1521,raw_cusum
12189,0.5535,lsc_tail_cusum
12190,0.1521,raw_cusum
12191,0.481,lsc_composite
12192,0.5535,lsc_tail_cusum
12193,0.5535,lsc_tail_cusum
12194,0.2774,lsc_kalman_cusum
12195,0.481,lsc_composite
12196,0.10165,lsc_composite
12197,0.1492,raw_var_cusum
12198,1.0,lsc_composite
12199,0.0198,lsc_tail_cusum
12200,0.1521,raw_cusum
12201,0.02015,lsc_kalman_cusum
12202,0.481,lsc_composite
12203,0.10165,lsc_composite
12204,0.1521,raw_cusum
12205,0.14915,lsc_tail_cusum
12206,0.0012,raw_var_cusum
12207,0.14915,lsc_tail_cusum
12208,0.14915,lsc_tail_cusum
12209,0.2774,lsc_kalman_cusum
12210,0.5619,raw_var_cusum
12211,0.1492,raw_var_cusum
12212,0.5619,raw_var_cusum
12213,0.1492,raw_var_cusum
12214,0.1521,raw_cusum
12215,0.5535,lsc_tail_cusum
12216,0.5535,lsc_tail_cusum
12217,0.10165,lsc_composite
12218,0.481,lsc_composite
12219,0.5619,raw_var_cusum
12220,0.2774,lsc_kalman_cusum
12221,0.481,lsc_composite
12222,0.481,lsc_composite
12223,0.10165,lsc_composite
12224,0.0198,lsc_tail_cusum
12225,0.1492,raw_var_cusum
12226,0.0183,raw_var_cusum
12227,0.481,lsc_composite
12228,0.10165,lsc_composite
12229,0.481,lsc_composite
12230,0.481,lsc_composite
12231,0.5535,lsc_tail_cusum
12232,0.2774,lsc_kalman_cusum
12233,0.481,lsc_composite
12234,0.10165,lsc_composite
12235,0.5535,lsc_tail_cusum
12236,0.1492,raw_var_cusum
12237,1.0,lsc_composite
12238,0.5619,raw_var_cusum
12239,0.00925,lsc_composite
12240,0.481,lsc_composite
12241,0.1521,raw_cusum
12242,1.0,lsc_composite
12243,0.14915,lsc_tail_cusum
12244,0.10165,lsc_composite
12245,0.481,lsc_composite
12246,0.1492,raw_var_cusum
12247,0.14915,lsc_tail_cusum
12248,0.481,lsc_composite
12249,0.5535,lsc_tail_cusum
12250,0.1492,raw_var_cusum
12251,0.14915,lsc_tail_cusum
