null_max_score
2.272325461109755054e+02
5.106958645817405085e+01
6.755166516315081537e+01
2.190941313145519587e+01
8.229169546511717215e+01
1.263781621334170069e+02
8.104629066139072791e+01
3.660061930335294278e+01
4.062667946855180645e+01
6.740244682656661723e+01
6.074263814531775552e+01
6.696514385071337472e+01
5.741569628310514162e+01
1.360184666954301633e+02
7.008216568903087307e+01
6.114478862449826693e+02
2.212504804365259474e+02
8.848533747783272929e+01
