T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
500,ar1_snr0.5,variance_x3,raw_cusum,500,0.076,0.01186294478271882,0.002,0.002,0.922,0.012005008974630627,241.43887775551102,1.5692312652297973,147.5,137.57894736842104,10.938963701138817
500,ar1_snr0.5,variance_x1.5,lsc_composite,500,0.868,0.015152927850580223,0.008,0.003987957825156938,0.124,0.014754096608517474,145.34274193548387,2.9180116532104714,141.0,130.3917050691244,2.644734824294253
500,ar1_snr0.5,variance_x1.5,lsc_kalman_cusum,500,0.04,0.008772337648291433,0.01,0.004454175497072093,0.95,0.009756555783754995,244.46666666666667,1.367324066656955,97.5,113.05,15.994814126690203
500,ar1_snr0.5,variance_x1.5,lsc_state_cusum,500,0.044,0.009181317617116443,0.002,0.002,0.954,0.009377840251121315,244.6813627254509,1.2776787802030485,115.5,129.36363636363637,14.684052876986524
500,ar1_snr0.5,variance_x1.5,raw_cusum,500,0.052,0.00993929470125102,0.002,0.002,0.946,0.010117941761592718,244.05811623246493,1.3411723709283812,147.5,135.96153846153845,13.94963255862713
500,ar1_snr0.5,persistence_up,lsc_composite,500,0.038,0.008559118940292168,0.008,0.003987957825156938,0.954,0.009377840251121315,244.28225806451613,1.3903358957554461,99.0,100.73684210526316,14.049170566194652
500,ar1_snr0.5,persistence_up,lsc_kalman_cusum,500,0.042,0.008979602804860922,0.01,0.004454175497072093,0.948,0.009939294701251022,244.4808080808081,1.3816032044466107,102.0,119.9047619047619,17.34961297247822
500,ar1_snr0.5,persistence_up,lsc_state_cusum,500,0.068,0.01126969440686162,0.002,0.002,0.93,0.011421949126295709,242.37274549098197,1.472949012520553,146.0,138.05882352941177,11.254861589796358
500,ar1_snr0.5,persistence_up,raw_cusum,500,0.16,0.016411540980502393,0.002,0.002,0.838,0.016494123566423557,232.17234468937875,2.12416408386298,133.5,138.8,6.781149411550533
500,ar1_snr0.5,persistence_down,lsc_composite,500,0.014,0.005259593772650755,0.008,0.003987957825156938,0.978,0.006566447781940087,248.0584677419355,0.8252869215698,105.0,112.42857142857143,29.524692767126254
500,ar1_snr0.5,persistence_down,lsc_kalman_cusum,500,0.006,0.003457152557758369,0.01,0.004454175497072093,0.984,0.0056170367814719555,249.1010101010101,0.6110025613227411,68.0,101.66666666666667,65.42255812111837
500,ar1_snr0.5,persistence_down,lsc_state_cusum,500,0.032,0.007878842066230875,0.002,0.002,0.966,0.008112930375552174,246.62725450901803,0.9915187690077901,136.5,144.8125,17.434453138828303
500,ar1_snr0.5,persistence_down,raw_cusum,500,0.018,0.005951709476392708,0.002,0.002,0.98,0.006267260734501832,247.94188376753507,0.8864636931366662,179.0,135.88888888888889,33.37474279736285
500,ar1_snr2.0,level_0.5s,lsc_composite,500,0.052,0.00993929470125102,0.024,0.006851414727451189,0.924,0.01186294478271882,243.297131147541,1.4584722820751193,132.0,124.1923076923077,13.355266230767345
500,ar1_snr2.0,level_0.5s,lsc_kalman_cusum,500,0.054,0.010117941761592718,0.03,0.007636532803997704,0.916,0.012417584015643749,242.66185567010308,1.5904210582681697,121.0,118.18518518518519,14.654038564824535
500,ar1_snr2.0,level_0.5s,lsc_state_cusum,500,0.086,0.012550818542716023,0.0,0.0,0.914,0.012550818542716023,242.138,1.4157424077600629,177.0,158.58139534883722,9.748170885481935
500,ar1_snr2.0,level_0.5s,raw_cusum,500,0.11,0.014006869199415661,0.002,0.002,0.888,0.014117741364768123,240.3006012024048,1.524982117095035,170.0,162.0,8.184200925022845
500,ar1_snr2.0,level_1s,lsc_composite,500,0.122,0.01465132494504475,0.024,0.006851414727451189,0.854,0.015807205175834907,234.70696721311475,2.164632592981043,135.0,127.65573770491804,9.271935598992199
500,ar1_snr2.0,level_1s,lsc_kalman_cusum,500,0.116,0.01433523623788572,0.03,0.007636532803997704,0.854,0.015807205175834907,232.29278350515463,2.4653277917945484,100.0,101.93103448275862,9.639065945319844
500,ar1_snr2.0,level_1s,lsc_state_cusum,500,0.18,0.017198592476314237,0.0,0.0,0.82,0.017198592476314233,235.104,1.7911031430204893,181.5,167.24444444444444,6.068590696074516
500,ar1_snr2.0,level_1s,raw_cusum,500,0.294,0.02039509548493655,0.002,0.002,0.704,0.02043534209189623,223.43887775551102,2.2837510662350864,166.0,159.83673469387756,4.594669810126494
500,ar1_snr2.0,level_3s,lsc_composite,500,0.67,0.02104961216613478,0.024,0.006851414727451189,0.306,0.020629569998345417,121.77663934426229,4.501741047421808,45.0,63.21492537313433,3.2085390323442313
500,ar1_snr2.0,level_3s,lsc_kalman_cusum,500,0.674,0.020984009562393675,0.03,0.007636532803997704,0.296,0.020435342091896225,110.3319587628866,4.730185982619982,24.0,48.99406528189911,3.1129359306839586
500,ar1_snr2.0,level_3s,lsc_state_cusum,500,0.936,0.01095664621097098,0.0,0.0,0.064,0.01095664621097098,142.59,2.546715398044562,132.0,135.2457264957265,2.3662957346108433
500,ar1_snr2.0,level_3s,raw_cusum,500,0.988,0.004874373707264981,0.002,0.002,0.01,0.004454175497072093,98.16833667334669,1.912128552845908,91.0,96.63157894736842,1.8035037051094192
500,ar1_snr2.0,ramp_3s_hl5,lsc_composite,500,0.592,0.022000910893877113,0.024,0.006851414727451189,0.384,0.02177236946554712,142.71311475409837,4.429712476854768,48.0,73.12162162162163,3.4175010050924426
500,ar1_snr2.0,ramp_3s_hl5,lsc_kalman_cusum,500,0.61,0.021834685869369132,0.038,0.008559118940292168,0.352,0.02138004238594605,132.3783783783784,4.618035547481891,43.0,64.50491803278689,3.418905595748078
500,ar1_snr2.0,ramp_3s_hl5,lsc_state_cusum,500,0.924,0.01186294478271882,0.0,0.0,0.076,0.01186294478271882,144.044,2.5650784359870036,133.0,135.32900432900433,2.353714186830844
500,ar1_snr2.0,ramp_3s_hl5,raw_cusum,500,0.988,0.004874373707264981,0.0,0.0,0.012,0.004874373707264981,100.43,1.9633970704144956,93.0,98.61336032388664,1.8415740892473251
500,ar1_snr2.0,ramp_3s_hl25,lsc_composite,500,0.548,0.022279694107843542,0.036,0.008339490043664344,0.416,0.022064943313928855,161.31535269709545,4.0863832091195755,84.0,93.99270072992701,3.64467859479032
500,ar1_snr2.0,ramp_3s_hl25,lsc_kalman_cusum,500,0.538,0.022318338119870523,0.068,0.01126969440686162,0.394,0.02187429930168918,157.87768240343348,4.2028539031007215,76.0,90.41263940520446,3.5943871986738167
500,ar1_snr2.0,ramp_3s_hl25,lsc_state_cusum,500,0.902,0.013309631572104852,0.002,0.002,0.096,0.01318771517979239,149.76753507014027,2.6618270781644875,138.0,139.09977827050997,2.45898457179089
500,ar1_snr2.0,ramp_3s_hl25,raw_cusum,500,0.978,0.006566447781940087,0.004,0.002825591608118863,0.018,0.005951709476392708,107.94979919678715,2.1543546668008533,101.0,105.33537832310839,2.0096787556909037
